G47,G48,G36,G755,G40,G733,G781,G753,G756,G720,G746,G744,G764,G716,G758,G760,G748,G717,G763,G778,G34,G728,G718,G780,G727,G37,G757,G722,G747,G538,G732,G729,G761,G762,G724,G726,G731,G759,G719,G723,G715,G552,G713,G745,G736,G725
6.6032,7.4692,7.3094,7.6208,7.3315,7.1973,6.8053,6.9116,6.5781,7.2126,6.6866,5.4672,7.6424,6.1075,7.9203,7.676,7.4875,6.7009,7.6018,7.3538,7.8206,8.2709,6.8221,7.2557,7.4234,8.2188,7.5508,6.6846,7.5273,6.4573,6.0417,8.7967,7.5978,6.4244,6.8888,7.8645,7.4131,6.764,6.8805,7.2027,7.6687,7.852,9.2135,7.2856,6.0022,9.0988
7.2686,7.3748,7.1009,8.3686,7.0278,7.1518,6.5727,6.7498,6.4964,6.7975,6.6775,5.2387,7.402,6.3061,7.7561,7.3268,7.3232,6.4209,7.2964,7.2813,7.7118,7.9316,6.6516,7.2269,6.6124,8.0195,7.1096,6.2408,7.2193,6.1763,6.3351,9.0393,7.189,6.159,6.3935,7.1727,7.6572,6.8876,6.7978,7.0382,7.3433,8.1485,9.0549,7.2617,6.098,8.8201
7.4799,7.0413,7.0486,7.4432,6.463,7.7344,6.5224,6.5639,6.2517,6.3549,6.5518,5.9004,7.253,5.7304,7.5529,7.5183,7.1826,6.8109,7.1236,6.8166,7.3451,7.8285,6.3699,6.8559,6.5744,7.7574,7.0323,6.2012,7.2942,6.3378,6.3979,8.6524,7.0275,5.9497,6.2473,7.1255,7.0252,6.3846,6.3922,6.3821,6.7523,7.8668,8.7402,8.1835,5.7011,10.897
7.2819,7.3937,7.0744,7.7091,6.7829,7.6232,6.8743,6.7848,6.3802,6.8457,6.6079,5.6381,7.5818,6.0197,7.8047,7.8122,7.5746,6.5458,7.4157,7.1879,7.6644,8.1361,6.6509,7.1182,7.0674,8.1629,7.288,6.6088,7.3997,6.5755,6.3525,8.9878,7.3458,6.213,6.5219,7.6774,7.5196,6.7747,6.7449,6.8324,7.1814,7.8682,8.8872,8.2178,5.7745,10.119
7.8111,7.1801,7.1164,7.4494,6.6237,7.4147,6.6484,6.4919,6.0857,6.4052,6.8127,5.5499,7.1038,6.0495,7.4308,7.2781,7.3682,6.8714,7.2108,7.1447,7.525,7.9104,6.4982,7.0853,6.8339,7.7854,7.0335,6.3197,7.129,6.3577,6.3433,8.7773,7.0456,6.1536,6.3642,7.1485,7.1769,6.5552,6.5847,6.5681,6.8918,8.932,8.5501,8.2209,5.9058,10.533
7.2561,7.1988,7.1555,7.4379,7.0579,7.2531,6.8236,7.1985,6.3128,7.1562,6.7979,5.1779,7.4114,6.1545,7.8001,7.0121,7.4731,6.631,7.6094,7.2902,8.0017,8.3613,6.648,7.4603,7.1422,8.3198,7.1395,6.6011,7.2951,5.9582,6.1574,8.8928,7.1113,6.0305,6.8819,7.8752,7.7937,6.7879,6.9276,7.4941,7.6103,8.3858,8.9037,7.1607,6.1286,9.1742
6.8208,7.4987,7.2371,8.5421,7.187,7.4054,7.064,6.9291,6.72,7.0844,6.6677,5.6121,7.8269,6.1958,8.0236,7.8001,7.4893,6.529,7.8044,7.4334,7.8712,8.2315,6.7608,7.2885,7.1534,8.2744,7.7176,6.6438,7.5302,6.5484,6.3196,9.1534,7.6446,6.4995,6.6481,7.4829,7.7477,7.0179,6.8264,6.9938,7.7095,7.7757,9.1685,7.3634,5.8942,8.9203
6.8201,7.4753,7.3289,8.3743,7.2429,7.4518,6.85,6.9646,6.7396,6.9405,6.7571,5.4415,7.806,6.3743,8.0596,7.7365,7.4282,6.5032,7.6786,7.3774,7.731,8.2493,6.6316,7.2825,7.1765,8.1578,7.6212,6.3961,7.421,6.4427,6.276,9.1387,7.6598,6.4686,6.5906,7.6574,7.7176,6.9321,6.5981,7.0193,7.6289,8.3082,9.2371,7.3758,6.0233,9.105
6.9551,10.924,10.799,7.7336,9.9351,12.597,10.625,11.199,10.111,10.95,10.378,6.1363,11.54,10.758,11.906,12.277,9.4775,10.125,10.9,9.6286,9.2225,11.461,9.7038,11.39,10.696,11.287,11.436,10.878,9.3352,6.9596,7.1252,12.143,12.38,11.855,10.245,10.475,10.523,11.973,10.172,12.032,10.591,11.7,9.8706,10.513,10.656,8.9389
6.9689,11.621,10.826,8.0502,10.3,12.473,10.926,11.509,10.587,10.9,10.63,6.1632,11.577,10.741,12.262,12.436,9.4203,10.119,10.995,10.059,9.2129,11.399,9.7,12.018,10.6,11.522,12.07,10.92,9.1783,7.0121,7.4105,12.04,12.459,11.926,10.08,10.365,10.422,12.271,10.093,11.902,10.58,7.9779,10.028,9.5934,10.598,8.8806
6.9004,11.586,10.985,7.7125,9.7179,12.194,10.246,10.528,9.4833,10.249,9.8376,5.7042,11.164,9.1699,11.291,11.519,8.6776,8.8649,10.676,9.4015,8.9042,10.276,8.4612,11.418,9.4027,10.905,11.279,9.8051,8.4671,7.1772,6.8556,10.93,11.289,10.506,9.1639,9.4434,9.865,11.551,9.0127,10.872,9.2514,7.7618,9.6146,8.6998,9.6318,8.7763
6.6918,10.699,9.8241,7.8419,9.1516,11.347,9.6432,9.2683,8.0699,8.9123,8.9269,5.7673,10.219,8.5295,10.154,10.397,8.3231,7.8384,9.4484,8.8275,8.6384,9.6967,7.9678,10.875,8.6604,10.292,9.6955,8.8641,8.2358,7.2489,6.2039,10.716,10.532,9.7893,8.2426,8.6567,9.1039,10.166,8.1568,10.035,8.7682,7.6831,9.2773,8.291,8.9825,8.8616
6.8363,11.179,10.644,7.8957,9.8364,12.755,10.368,11.27,10.35,10.936,10.077,5.6824,11.577,10.962,12.156,12.462,9.2912,9.9024,11.489,9.6808,9.1849,11.54,9.6334,11.47,10.642,11.395,11.698,10.854,9.1694,6.8907,6.8143,12.109,12.507,12.102,10.338,10.318,10.334,12.207,10.208,12.021,10.782,7.9187,10.139,10.614,10.998,8.9769
6.8472,11.609,11.615,7.8178,9.8023,13.045,10.277,11.367,10.53,11.074,10.441,5.7215,11.756,10.973,12.064,12.524,9.4309,9.8962,11.477,9.97,9.3049,11.408,9.0718,11.39,10.493,11.445,12.218,10.909,9.2697,6.8913,7.6852,11.904,12.09,11.684,10.092,10.269,10.471,11.972,10.075,11.622,11.11,7.5598,10.064,10.179,10.736,9.0583
6.8684,11.361,10.859,8.0087,10.001,13.165,10.777,11.644,10.426,11.26,10.675,5.6508,12.057,11.01,12.212,12.687,9.42,9.9684,11.746,9.8968,9.3752,11.714,9.5985,11.705,10.718,11.611,12.096,11.045,9.2288,7.0407,7.1925,11.957,12.722,12.171,10.123,10.446,10.494,12.256,10.162,12.223,10.938,7.5298,10.425,10.44,11.137,9.2821
6.7323,11.803,11.464,7.7498,10.253,13.223,10.668,11.498,10.277,10.927,10.543,5.8644,11.818,11.307,11.866,12.251,9.3837,9.8464,11.31,10.174,9.105,11.507,9.3644,11.879,10.493,11.893,12.052,10.875,9.2704,7.0818,7.4847,11.6,12.244,11.685,10.127,10.212,10.6,12.016,10.079,11.751,11.126,8.2668,10.284,10.556,11.139,9.7437
6.7993,11.234,10.766,7.9163,9.8478,12.732,10.134,11.146,10.476,11.148,9.9005,5.6792,11.698,10.868,12.1,12.381,9.3075,9.7784,11.739,9.7106,9.2746,11.325,9.3597,11.388,10.421,11.357,12.233,10.922,9.1824,6.8938,6.8176,11.806,12.51,11.852,10.206,10.222,10.383,12.115,9.9506,11.982,10.729,7.791,10.143,10.434,11.004,8.8976
6.8252,11.636,11.083,7.8822,10.081,13.021,10.607,11.331,10.718,10.902,10.43,6.1921,11.654,10.982,12.377,12.563,9.67,10.087,11.254,9.9902,9.3259,11.407,9.753,11.707,10.538,11.641,11.967,10.828,9.4442,7.0875,7.0259,12.02,12.596,12.139,10.4,10.482,10.498,12.474,10.351,11.951,10.708,7.5546,10.252,10.334,11.121,8.6481
6.7311,11.64,11.063,7.9948,9.8877,13.028,10.248,11.009,10.607,11.157,9.9312,5.7897,11.94,10.886,12.278,12.779,9.346,9.6295,11.895,9.9013,9.2639,11.287,9.1706,11.37,10.26,11.549,12.473,10.802,9.1846,7.0351,7.2639,11.458,12.772,12.054,10.033,10.02,10.666,12.442,9.9327,11.916,10.75,7.4307,10.23,10.02,11.04,8.8601
6.9073,11.401,11.225,7.7832,9.6042,13.224,10.033,10.574,10.229,11.063,9.8944,5.6152,12.063,10.692,12.164,12.817,9.1779,9.5046,12.073,9.7315,9.3032,11.263,8.4363,10.841,10.299,11.577,12.439,10.519,8.924,7.3513,7.2017,11.486,12.757,12.083,9.8056,9.896,10.743,12.43,9.5323,11.649,10.379,7.4308,10.278,10.087,10.956,8.875
6.9145,10.978,10.802,7.9595,9.8252,12.697,10.261,11.214,10.576,10.998,9.8806,5.94,11.678,10.874,12.227,12.512,9.4641,10.003,11.52,9.6155,9.4959,11.561,9.5678,11.204,10.7,11.379,11.882,10.84,9.381,7.119,6.7961,11.925,12.489,12.06,10.283,10.456,10.431,12.194,10.289,11.961,10.726,7.7571,10.257,10.574,10.972,9.0524
6.8789,11.209,10.633,7.8221,10.057,12.772,10.847,11.364,10.592,10.534,10.567,5.9551,11.716,10.857,12.193,12.302,9.2859,9.7372,11.365,9.8465,9.4793,11.409,9.8376,11.603,10.746,11.584,11.762,10.752,9.0389,6.9993,6.9415,12.049,12.254,11.834,9.9257,10.551,10.44,12.082,10.28,11.914,10.624,7.5401,10.184,9.8614,10.83,9.1998
6.8899,11.156,10.46,8.0526,9.6144,12.412,10.552,10.856,9.6094,9.8558,10.227,5.6734,11.297,8.8265,11.405,11.609,8.7517,8.8915,10.827,9.5515,8.9029,10.732,8.8591,11.412,9.9412,10.987,10.909,9.9526,8.6304,7.1669,6.7475,11.312,11.657,11.097,9.0905,9.7412,9.8621,11.544,9.5199,11.138,9.4591,7.562,9.9137,8.72,9.996,9.1228
6.9721,10.938,10.783,7.7072,9.27,11.998,9.9809,9.9632,8.4049,8.869,9.5889,5.9855,10.505,7.8617,9.6984,10.058,8.3444,7.8357,9.6959,9.1483,8.7457,9.6645,7.7118,11.053,8.944,10.327,9.6317,8.6424,8.3566,7.2844,6.4302,10.296,10.107,9.1911,7.887,8.8474,9.0607,9.7857,8.3396,9.5621,8.4183,7.868,9.9561,8.0032,8.9668,9.1933
6.8508,10.911,10.511,7.9764,9.9368,12.639,10.446,11.038,10.484,10.809,10.129,5.8385,11.539,10.908,12.277,12.365,9.2957,10.093,11.545,9.737,9.5337,11.588,9.8523,11.315,10.637,11.223,11.743,10.904,9.0704,6.83,6.9752,12.191,12.46,12.042,9.9904,10.56,10.57,12.384,10.352,12.175,10.711,7.652,10.436,10.566,11.127,8.9509
6.9845,11.321,11.018,7.7688,10.353,12.71,10.735,11.523,10.563,10.888,10.189,6.1162,11.732,10.93,12.506,12.608,9.4701,10.03,11.561,9.9896,9.4122,11.265,9.8215,11.667,10.647,11.642,12.258,10.821,9.2948,6.8121,6.6749,11.793,12.745,12.216,10.267,10.402,10.125,12.397,10.294,11.928,10.741,7.5197,10.325,10.064,11.07,8.9013
6.897,11.307,10.994,8.1592,9.8725,12.522,10.204,10.943,10.241,10.896,9.8174,5.4491,11.872,10.177,12.026,12.463,8.9252,9.2377,11.654,9.6728,9.0183,10.833,8.6564,11.312,9.9134,11.319,12.121,10.51,8.5885,7.0418,6.9131,11.311,12.482,11.69,9.6715,9.7749,10.412,12.216,9.4606,11.495,10.163,7.5757,10.228,9.5084,10.842,8.9721
6.6264,11.183,10.628,7.8259,9.5059,12.23,9.8794,10.1,9.5987,9.8788,9.6887,5.3691,11.527,9.7804,11.308,11.845,8.6658,8.5216,11.01,9.4342,8.9236,10.491,8.2858,10.988,9.5479,10.964,11.23,9.8879,8.64,6.9616,6.815,11.018,11.853,11.364,9.2093,9.3057,10.061,11.727,9.1659,11.052,9.7177,7.2173,10.061,9.3487,10.552,8.7143
6.6696,7.5557,7.5966,8.7645,7.2913,7.3552,7.1292,7.3702,7.5439,8.3298,6.8137,5.4278,8.7735,6.8156,9.2685,9.5754,7.8305,7.6821,8.6941,7.7056,8.1295,9.0624,7.4452,7.584,8.1872,8.335,8.698,8.2647,7.6804,6.646,5.855,10.041,9.7647,9.0543,7.8532,8.5079,7.9868,9.3224,7.6151,9.2624,7.6346,12.333,9.3819,7.5999,7.6893,8.363
6.6374,7.6608,7.4268,8.564,7.4267,7.639,7.1007,7.4966,6.7787,7.5652,6.9286,5.5855,8.3159,6.4336,8.1945,8.2671,7.5747,6.8758,7.8319,7.5254,8.0416,8.6078,7.1166,7.3724,7.813,8.3012,7.9437,7.3671,7.6996,6.8712,5.9767,9.3675,8.0363,7.1962,7.1129,8.2173,7.9143,7.1902,7.1001,7.8957,7.7656,7.246,9.7145,7.8166,6.65,8.4729
6.656,7.5799,7.5774,9.4673,7.4453,7.8652,7.2477,7.5086,6.9022,7.1804,6.8163,5.7201,8.6954,6.5431,8.4647,8.5477,7.4796,6.824,8.07,7.6067,7.8232,8.3952,6.7972,7.4726,7.5508,8.4016,8.0874,7.0347,7.6192,6.734,5.9356,9.2795,8.3012,7.7467,6.8951,7.9536,7.7558,7.8534,6.7022,7.6646,7.6066,12.23,9.8624,8.0924,6.8079,7.9725
6.661,7.593,7.6332,8.5274,7.3411,8.0311,7.1285,7.5189,6.6721,7.05,6.7975,5.4683,8.3697,6.378,8.2267,7.9612,7.5059,6.5792,7.9619,7.3373,7.7945,8.1763,7.0529,7.2922,7.6193,8.3788,7.6049,6.6505,7.569,7.0186,6.1295,9.3009,7.7115,6.6223,6.8258,7.7647,8.0386,7.1541,6.7238,7.1006,7.704,7.5144,10.544,7.2315,6.8693,7.9756
6.7628,7.7609,7.9089,8.2874,7.52,8.3192,7.133,7.7128,6.9251,6.9787,7.0897,5.6736,8.4241,6.4616,8.4535,8.0861,7.5728,6.6068,8.0149,7.4798,7.8212,8.1746,6.9241,7.5659,7.4788,8.4227,7.9087,6.7161,7.5312,7.2198,6.1704,9.1989,7.8735,6.819,6.7402,7.7016,7.9648,7.241,6.6086,7.1451,7.7756,7.5088,10.395,7.9395,6.7747,8.1317
6.6989,7.7751,7.7497,7.8227,7.4931,7.5828,7.4214,7.7996,7.7613,8.2132,7.0182,5.6711,8.4033,6.5868,9.2644,9.3941,7.5543,7.4409,8.3522,7.5126,8.1086,9.106,7.4071,7.6449,8.0814,8.4493,8.8321,8.0623,7.7114,6.7733,5.965,9.8554,9.101,8.4411,7.7672,8.5106,8.0907,9.1279,7.6077,9.0131,7.8033,11.943,9.3277,8.0223,7.2165,8.5275
6.555,7.8163,7.5186,9.1399,7.7045,7.5943,7.2414,7.3854,6.723,7.2605,6.8044,5.6405,8.4366,6.4614,8.2825,8.065,7.8068,6.8995,7.9687,7.7638,7.938,8.4546,7.0887,7.4449,7.5948,8.4276,8.007,7.0131,7.7631,6.7809,5.9153,9.3078,7.8711,7.051,6.9024,7.9538,7.8259,7.3327,6.922,7.3312,7.7562,7.3708,9.3015,7.3428,6.3858,8.3802
6.749,7.7117,7.3584,9.8837,7.4803,7.4528,7.1204,7.4683,6.8056,7.034,6.5312,5.396,8.511,6.2824,8.2693,8.0259,7.7275,6.7645,7.9004,7.724,7.856,8.4372,6.972,7.3903,7.5057,8.3038,7.9563,6.8749,7.6456,6.6927,6.0715,9.2372,7.5804,6.7214,6.8253,8.0015,7.7977,7.1422,6.7837,7.2292,7.6142,8.9416,9.0458,7.5396,6.0205,8.1127
6.9572,7.9237,7.9556,9.344,7.7394,7.5991,7.4511,7.7439,7.0466,7.2695,7.0139,5.98,8.5329,6.6325,8.6356,8.2972,7.9906,6.953,8.3048,7.943,8.134,8.5039,7.2504,7.4785,7.7705,8.6575,8.0266,6.8952,7.9962,7.1648,6.3901,9.4282,7.7024,7.0779,6.9956,8.0374,8.3423,7.2464,6.7966,7.2534,7.8626,7.6333,11.35,7.3507,6.2514,8.8889
6.9202,7.7685,7.5948,8.4733,7.6815,7.9219,7.5037,7.8415,7.1715,7.0854,7.0209,5.8753,8.2569,6.4879,8.5864,8.526,8.0229,6.4989,8.4554,7.8552,8.1598,8.3843,7.2428,7.7596,7.863,8.5869,8.2369,7.0868,7.8551,7.0188,6.0989,9.3844,8.3397,7.25,7.0473,8.079,8.348,7.4902,6.6709,7.3157,8.2919,7.5978,9.9167,7.6175,6.2024,8.4115
6.6528,7.6775,7.4948,8.0638,7.418,7.5854,7.1819,7.0885,6.7375,7.2793,6.9389,6.1819,7.9355,6.3744,8.0603,8.0362,7.5652,7.0251,7.8281,7.575,7.9217,8.2389,6.8603,7.3712,7.4784,8.2979,7.7269,6.8412,7.6503,6.7319,5.945,9.1847,7.8687,7.1134,6.9138,7.7175,7.6507,7.1942,6.8114,7.4836,7.7311,11.415,9.2895,7.9901,6.3575,9.0401
6.7603,7.6177,7.299,7.8845,7.3324,7.4299,7.2297,7.2657,6.5748,7.2585,6.9891,5.6436,7.7712,6.2509,8.2563,7.7039,7.4706,6.6849,7.7208,7.6549,7.9224,8.4105,7.118,7.4832,7.7882,8.5178,7.7202,6.951,7.6137,6.6079,5.8091,9.0368,7.4789,6.8006,6.8847,7.9607,7.6355,6.6574,6.8958,7.1818,7.8182,8.6249,9.358,7.9181,6.1489,8.6178
6.744,7.6654,7.5081,7.9896,7.4041,7.7823,7.1939,7.128,6.9626,7.2588,6.8877,5.9299,7.9281,6.2938,8.2952,8.2293,7.7445,6.8503,8.0244,7.612,7.9565,8.3255,7.0082,7.4923,7.5405,8.3503,7.9138,6.8618,7.7146,6.9351,6.1056,9.3689,7.9387,7.1398,6.9028,7.8363,8.0524,7.4141,6.7712,7.407,7.8523,7.4826,9.4279,8.1577,6.3356,8.7545
6.5991,7.5457,7.3495,8.2941,7.2073,7.713,7.1751,7.1479,6.8715,7.105,6.7525,5.5413,8.0242,6.2497,8.3087,8.1627,7.5067,6.6454,8.0247,7.5099,7.9282,8.2508,6.771,7.4478,7.4196,8.3309,7.7946,6.7975,7.697,6.8941,5.8766,9.2906,8.1093,7.0256,6.8491,7.7995,8.1033,7.3814,6.8432,7.2783,7.9403,7.3942,9.5466,7.4596,6.3132,8.544
6.6558,7.4227,7.452,8.1375,7.355,7.7947,7.038,6.9711,6.8149,7.2572,6.6618,5.641,8.0134,6.2945,8.3607,8.3915,7.6629,6.8476,8.0611,7.5435,7.9953,8.2501,7.0658,7.3037,7.5734,8.3315,7.8671,6.8024,7.5966,6.7349,5.8998,9.2062,8.3093,7.3512,6.8781,7.7209,7.9511,7.5268,6.9339,7.5178,7.8573,7.4174,9.664,7.7802,6.3363,8.9872
6.8897,11.528,11.919,8.7989,11.12,13.631,11.515,12.393,10.869,10.984,11.48,6.1832,12.352,12.12,12.319,12.859,9.5126,10.181,11.16,10.728,9.372,11.57,9.6959,11.885,10.766,12.4,12.553,10.95,9.3411,7.0497,6.5726,12.131,12.652,11.949,10.453,10.601,10.028,12.318,9.8141,11.887,11.816,11.216,10.449,10.346,11.437,8.4192
6.5282,11.905,11.481,8.538,11.022,13.51,11.347,12.255,10.634,11.014,11.287,5.6546,12.636,12.367,12.25,12.731,9.187,9.7504,11.505,10.718,9.2434,11.542,9.2688,11.871,10.46,12.53,12.414,10.948,9.23,6.921,6.9549,12.051,12.565,12.01,10.079,10.29,10.438,12.422,9.8079,11.888,12.114,11.444,10.597,10.066,11.59,8.6449
6.8581,11.867,11.549,9.0478,10.759,13.683,11.073,12.196,10.383,10.593,11.05,5.4585,12.755,12.214,12.01,12.75,9.0208,9.2962,11.523,10.721,9.1394,11.275,8.9784,11.926,10.454,12.732,12.057,10.619,8.9344,7.2317,6.8374,11.586,12.71,12.084,9.8676,10.105,10.049,12.234,9.3334,11.703,11.935,11.408,10.676,9.4889,11.723,8.403
6.7551,12.038,11.603,8.814,10.469,13.759,10.79,12.184,9.9579,10.459,10.756,5.8043,12.935,11.928,12.079,12.602,8.97,8.7965,11.667,10.331,8.8497,11.004,8.3763,11.909,9.8057,12.74,12.21,10.063,9.1877,7.1907,6.2906,11.343,12.618,11.894,9.883,9.7785,9.4951,12.352,8.8763,11.004,11.559,7.3937,11.346,9.8662,11.571,8.5047
6.7742,11.426,10.72,8.1898,9.6974,13.032,9.9861,10.321,7.2171,7.6441,10.058,5.5943,11.285,9.6005,8.8786,8.8721,7.8635,7.1172,8.2645,9.738,8.0458,8.4157,7.1402,11.147,7.8828,11.823,8.4116,7.422,7.842,7.1067,6.0147,9.6293,8.5972,7.6728,7.1786,8.1209,8.2157,8.1918,7.1996,7.7576,9.5524,7.655,11.125,8.7857,8.7869,8.4794
6.813,11.123,11.296,8.121,10.351,12.959,10.487,11.294,10.182,10.739,10.272,6.0488,11.6,11.228,11.815,12.266,9.0942,9.8204,10.97,9.9298,9.0964,11.224,9.4297,11.268,10.088,11.23,11.942,10.657,8.8215,6.8392,6.6736,11.635,12.083,11.418,9.8826,10.159,10.191,11.951,9.6208,11.541,10.917,8.3696,9.8923,10.162,10.398,8.7751
6.7627,11.354,11.346,7.9564,10.568,12.977,10.817,11.596,10.807,11.211,10.579,6.1757,11.798,11.528,12.254,12.509,9.6533,10.502,11.352,10.316,9.5831,11.783,9.9623,11.477,10.645,11.736,12.307,11.243,9.5523,7.0696,7.0489,12.258,12.322,11.76,10.356,10.53,10.521,12.198,10.339,12.084,11.273,9.0434,10.188,10.236,11.013,8.7365
6.8602,11.451,11.572,8.4359,10.786,13.295,10.993,11.41,10.433,10.865,10.59,5.8616,11.991,11.793,12.204,12.675,9.1538,9.7221,11.225,10.398,9.2188,11.44,9.3263,11.806,10.285,11.953,12.231,10.79,9.0654,7.0445,6.575,11.745,12.505,11.767,10.119,10.347,10.249,12.278,9.5482,11.685,11.39,10.335,10.569,10.152,10.944,8.4484
6.7394,11.877,11.537,8.1959,10.896,13.291,10.971,11.746,10.455,10.69,10.669,5.6816,11.99,11.7,12.032,12.362,9.0656,9.7631,11.126,10.554,8.9823,11.289,9.2628,11.975,10.344,12.183,12.098,10.611,9.1378,7.1266,6.6881,11.679,12.242,11.49,9.8306,10.04,9.8438,12.022,9.4696,11.374,11.284,10.293,10.317,10.416,10.944,8.6721
6.7873,11.692,11.4,8.1101,10.913,13.249,10.945,11.722,10.564,10.85,10.716,5.8055,12.005,11.767,12.111,12.485,9.3291,9.8355,11.324,10.496,9.1645,11.06,9.3384,11.831,10.518,12.079,12.137,10.806,9.2878,7.0592,6.4574,11.849,12.412,11.697,10.043,10.318,9.943,12.262,9.5916,11.654,11.435,10.406,10.537,10.388,11.068,8.7042
6.6744,11.814,11.722,8.2924,10.976,13.427,11.139,11.83,10.8,11.153,11.032,5.8954,12.104,11.853,12.254,12.538,9.5923,10.415,11.276,10.666,9.4741,11.723,9.9035,11.823,10.875,12.112,12.469,11.134,9.5719,6.9817,7.0344,12.219,12.44,11.78,10.462,10.683,10.288,12.29,10.209,11.987,11.648,10.033,10.507,10.308,11.268,8.5331
6.7219,11.821,11.833,8.3058,11.184,13.391,11.248,11.813,10.516,10.907,11.007,5.8286,12.253,11.928,12.107,12.439,9.1255,10.017,11.18,10.779,9.2662,11.447,9.5217,11.921,10.301,12.325,12.248,10.729,9.1104,7.1779,6.5417,12.029,12.294,11.532,10.224,10.422,10.089,12.142,9.6504,11.714,11.491,9.9672,10.336,9.9797,11.084,8.7079
6.6823,11.906,11.824,8.6501,11.194,13.32,11.14,11.818,10.113,10.466,10.826,5.5284,12.307,11.468,11.795,12.147,8.8677,9.4364,11.255,10.879,9.0453,10.912,8.9422,12.146,9.9673,12.437,11.923,10.281,8.6473,7.137,6.3713,11.294,12.117,11.257,9.5805,9.9396,9.6418,11.869,9.3672,11.387,11.134,9.2226,10.293,9.2188,10.975,8.6168
6.588,11.945,11.722,8.079,10.648,12.708,10.826,10.862,8.2096,8.4963,10.47,6.0385,11.374,9.1823,10.191,10.244,8.2953,7.5971,9.3083,10.267,8.8948,9.4079,7.7911,12.066,8.6834,11.502,9.8966,8.3294,8.3142,7.2502,6.2968,10.302,9.9686,8.8012,7.6975,8.6146,8.91,9.9902,8.0652,9.3877,9.4317,7.835,10.135,8.3014,9.3607,8.9796
7.3167,10.029,9.8586,7.806,9.224,11.255,9.5269,9.3672,7.7374,8.2879,9.0757,5.9031,10.041,7.8941,9.568,9.1728,8.228,7.0617,8.7425,8.5641,8.5983,9.1176,7.7361,10.438,8.6596,10.282,8.9063,7.7579,8.3564,7.3428,6.5891,10.236,8.9218,7.8173,7.8654,8.4455,9.2443,8.5135,7.4642,8.3274,8.8118,7.8295,9.6382,8.3252,7.815,9.1746
6.9776,10.755,10.212,7.4081,10.356,12.495,9.9398,10.755,9.4219,10.652,9.8894,6.3056,11.406,10.757,11.604,11.597,9.0051,9.2906,10.531,9.1043,9.2527,11.054,9.1073,11.343,9.7012,10.85,11.242,10.256,9.1619,7.0686,6.9655,11.987,11.729,11.267,9.5371,9.8494,10.283,11.569,9.8793,11.838,10.341,7.7711,9.7699,9.1633,9.2736,9.27
6.7651,10.886,10.395,7.7396,10.562,12.534,10.38,10.743,9.6638,10.585,10.302,6.6004,11.524,10.678,11.34,11.692,9.2948,9.4492,10.616,9.5825,9.2949,10.832,9.2506,11.467,9.5776,10.962,11.258,10.187,9.2625,6.982,7.1952,11.916,11.688,11.253,9.3838,9.8123,10.325,11.664,9.8445,11.861,10.622,7.6997,9.8715,9.6631,9.509,9.4142
6.7861,11.301,10.858,7.9755,10.769,12.918,10.642,10.863,10.055,10.956,10.344,6.0341,11.679,11.197,12.03,12.126,9.3642,9.779,11.12,9.9976,9.3622,11.393,9.5167,11.694,10.298,11.546,11.718,10.461,9.2143,6.8265,6.9514,12.17,12.223,11.706,10.147,10.509,10.542,12.133,10.118,11.829,10.927,9.6735,10.028,10.147,10.389,8.653
6.6628,11.024,10.605,7.9064,10.779,12.679,10.484,11.106,10.252,10.855,10.321,6.2253,11.655,10.92,11.96,12.069,9.397,9.7729,11.042,9.8477,9.4449,11.354,9.3901,11.616,10.205,11.304,11.71,10.558,9.3269,6.8408,7.362,12.099,11.96,11.583,10.014,10.362,10.641,12.096,10.424,12.027,10.891,8.897,9.8928,9.8934,10.104,8.9627
6.553,11.477,10.688,8.0554,10.903,12.991,10.69,10.885,8.7887,9.8676,10.425,6.2395,11.566,10.741,10.918,11.092,8.7221,8.3732,9.9008,10.029,8.8572,10.326,8.5754,11.998,9.1412,11.433,10.766,9.4932,8.6377,7.1158,6.8582,11.32,11.058,10.336,8.7683,9.3129,9.5457,10.941,9.0532,10.795,10.564,8.0146,10.106,8.7814,9.3486,8.9436
6.7523,11.407,10.516,7.5219,10.724,12.819,10.704,10.896,8.6258,10.01,10.328,6.3025,11.159,10.125,10.778,10.884,8.4732,8.4888,9.4477,9.8771,8.6415,10.179,8.782,11.894,8.9245,11.152,10.57,9.6336,8.4114,7.0841,6.7457,11.335,10.941,10.014,8.9236,9.3895,9.8592,10.884,9.2799,10.953,10.527,7.6915,10.005,8.6782,8.7905,8.8224
6.8142,10.841,9.9279,8.5121,9.8776,11.994,9.8689,10.125,7.3968,7.9938,9.4563,6.0625,10.371,9.1156,9.0999,8.9105,8.296,7.2009,8.3146,8.7756,8.4392,9.0484,7.6791,11.126,8.1182,10.601,8.4431,7.7179,8.0197,7.1323,6.2462,9.8805,8.5811,7.7069,7.5529,8.4321,8.6279,8.3281,7.5126,8.5647,8.9021,7.5654,11.507,7.7673,8.0617,8.7577
6.5388,10.986,10.172,7.97,10.144,12.245,9.9499,9.8588,6.8686,7.9745,9.2926,6.0083,10.45,9.26,9.1587,8.8845,8.3348,6.8709,8.5495,9.1444,8.6106,8.9844,7.6482,11.218,8.2053,10.773,8.5035,7.7019,8.0928,7.0784,6.5896,10.05,8.809,7.8856,7.3332,8.2444,8.7535,8.3409,7.5246,8.4653,9.4225,7.8699,10.257,8.3124,8.2753,8.6904
